t,theta,theta_dot,torque,reward
59,0.11676786839962006,0.023875273764133453,-0.11064936965703964,-0.013533418917619874
60,0.11716515570878983,0.007945998571813107,-0.10619517415761948,-0.013703013542202066
61,0.11680015921592712,-0.007300114259123802,-0.10164075344800949,-0.013744319559956123
62,0.11570762097835541,-0.021850787103176117,-0.0970044806599617,-0.01365701518958427
63,0.11392279714345932,-0.035696353763341904,-0.09230377525091171,-0.013444517945466066
64,0.11148130893707275,-0.048829615116119385,-0.08755508065223694,-0.013113492713447188
65,0.1084190309047699,-0.06124570965766907,-0.08277396857738495,-0.012673368716684287
66,0.1047719344496727,-0.07294197380542755,-0.07797510176897049,-0.01213587022773671
67,0.10057604312896729,-0.08391782641410828,-0.07317233830690384,-0.011514565278851705
68,0.09586730599403381,-0.09417463839054108,-0.06837876886129379,-0.010824435942553183
69,0.0906815305352211,-0.10371565073728561,-0.06360670924186707,-0.010081473141144078
70,0.08505423367023468,-0.11254581063985825,-0.05886777490377426,-0.00930229832233757
71,0.07902064919471741,-0.12067175656557083,-0.05417294800281525,-0.008503813848353536
72,0.07261556386947632,-0.1281016319990158,-0.04953251779079437,-0.007702883636060012
73,0.06587331742048264,-0.1348450630903244,-0.044956207275390625,-0.006916044465921889
74,0.05882766470313072,-0.14091303944587708,-0.04045312851667404,-0.0061592490523640275
75,0.051511768251657486,-0.14631780982017517,-0.036031853407621384,-0.0054476404177473976
76,0.04395812749862671,-0.15107287466526031,-0.03170042484998703,-0.004795357709252891
77,0.036198485642671585,-0.15519282221794128,-0.02746633067727089,-0.00421537275082234
78,0.028263820335268974,-0.1586933135986328,-0.023336581885814667,-0.003719356309812982
79,0.020184271037578583,-0.16159096360206604,-0.019317694008350372,-0.003317573478941865
80,0.011989107355475426,-0.16390331089496613,-0.015415634959936142,-0.0030188065439006387
81,0.0037066710647195578,-0.1656487137079239,-0.011635985225439072,-0.0028303036437783645
82,-0.004635642282664776,-0.16684627532958984,-0.007983779534697533,-0.0027577526567507836
83,-0.013011433184146881,-0.1675158143043518,-0.004463596269488335,-0.0028052771103197066
84,-0.02139532007277012,-0.16767774522304535,-0.0010795556008815765,-0.0029754534298062477
85,-0.02976297214627266,-0.1673530489206314,0.00216471403837204,-0.003269347207887136
86,-0.038091130554676056,-0.16656313836574554,0.0052660005167126656,-0.003686566370814071
87,-0.04635762795805931,-0.16532990336418152,0.008221629075706005,-0.004225329822944134
88,-0.05454140156507492,-0.16367550194263458,0.011029315181076527,-0.004882548556112418
89,-0.06262252479791641,-0.16162240505218506,0.013687261380255222,-0.005653918607944387
90,-0.07058218866586685,-0.15919329226016998,0.016194112598896027,-0.006534022720106757
91,-0.07840272784233093,-0.15641094744205475,0.018548954278230667,-0.007516439448164127
92,-0.08606763929128647,-0.1532982438802719,0.020751334726810455,-0.008593857710870933
93,-0.09356154501438141,-0.14987806975841522,0.022801201790571213,-0.009758194865681958
94,-0.10087020695209503,-0.14617322385311127,0.024698948487639427,-0.011000717105074989
95,-0.10798052698373795,-0.14220643043518066,0.02644532360136509,-0.012312159991130986
96,-0.11488053947687149,-0.13800019025802612,0.028041567653417587,-0.013682848487729176
97,-0.12155938148498535,-0.13357681035995483,0.02948918752372265,-0.015102813863813336
98,-0.12800729274749756,-0.1289582997560501,0.03079015016555786,-0.01656190813304553
99,-0.1342156082391739,-0.12416628748178482,0.03194671869277954,-0.018049912932049873
100,-0.1401767134666443,-0.11922205984592438,0.032961491495370865,-0.01955664354906541
101,-0.14588403701782227,-0.11414644867181778,0.03383740782737732,-0.021072046370541123
102,-0.15133202075958252,-0.10895980149507523,0.03457767888903618,-0.022586289225050418
103,-0.15651613473892212,-0.10368192940950394,0.035185806453228,-0.0240898443601767
104,-0.16143272817134857,-0.09833209961652756,0.035665515810251236,-0.02557356329802237
105,-0.16607917845249176,-0.09292898327112198,0.036020804196596146,-0.027028743689634864
106,-0.17045371234416962,-0.08749060332775116,0.03625582531094551,-0.0284471873881299
107,-0.17455542087554932,-0.08203435689210892,0.03637499362230301,-0.029821250446079604
108,-0.17838427424430847,-0.07657693326473236,0.036382824182510376,-0.031143884112107206
109,-0.1819409877061844,-0.07113432884216309,0.03628402203321457,-0.032408668036305606
110,-0.18522708117961884,-0.06572181731462479,0.036083415150642395,-0.03360983495824087
111,-0.1882447749376297,-0.06035393476486206,0.035785894840955734,-0.03474228768048326
112,-0.19099700450897217,-0.05504446104168892,0.03539648279547691,-0.03580160876086273
113,-0.19348733127117157,-0.04980642348527908,0.03492026403546333,-0.036784062802186566
114,-0.195719912648201,-0.044652074575424194,0.03436233103275299,-0.037686592264862664
115,-0.19769956171512604,-0.03959289938211441,0.03372783586382866,-0.03850680736664057
116,-0.19943153858184814,-0.03463960438966751,0.0330219641327858,-0.03924297013338842
117,-0.2009216547012329,-0.029802126809954643,0.03224983811378479,-0.0398939734081864
118,-0.20217615365982056,-0.02508963644504547,0.031416602432727814,-0.04045931569004533
119,-0.20320166647434235,-0.020510533824563026,0.030527357012033463,-0.04093907178213197
120,-0.20400528609752655,-0.01607246696949005,0.02958711050450802,-0.04133386021371685
121,-0.2045944184064865,-0.011782334186136723,0.028600886464118958,-0.041644808059240083
122,-0.20497672259807587,-0.0076462989673018456,0.027573565021157265,-0.041873513168435114
123,-0.2051602154970169,-0.0036698055919259787,0.026509955525398254,-0.042022005057105925
124,-0.20515307784080505,0.0001424106303602457,0.02541477605700493,-0.04209270448880355
125,-0.2049637883901596,0.003786306595429778,0.024292640388011932,-0.042088382342429564
126,-0.20460084080696106,0.007258512079715729,0.023148037493228912,-0.04201211821427918
127,-0.20407304167747498,0.010556306689977646,0.02198529615998268,-0.041867259231357055
128,-0.20338915288448334,0.013677608221769333,0.02080867439508438,-0.04165737949412519
129,-0.20255811512470245,0.016620943322777748,0.019622240215539932,-0.04138624025567586
130,-0.20158883929252625,0.019385434687137604,0.018429942429065704,-0.04105775143333021
131,-0.2004903107881546,0.02197076939046383,0.017235560342669487,-0.04067593454660114
132,-0.19927142560482025,0.02437717467546463,0.016042698174715042,-0.040244887418023866
133,-0.19794116914272308,0.026605403050780296,0.014854853972792625,-0.03976875083914995
134,-0.19650831818580627,0.028656700626015663,0.013675319030880928,-0.0392516772143531
135,-0.19498169422149658,0.030532782897353172,0.01250721700489521,-0.0386978014851308
136,-0.19336989521980286,0.03223580867052078,0.0113535076379776,-0.03811121440004958
137,-0.19168148934841156,0.03376835957169533,0.010216998867690563,-0.037495938150826164
138,-0.18992482125759125,0.03513340279459953,0.009100289084017277,-0.036855904380281655
139,-0.18810810148715973,0.03633427619934082,0.008005834184587002,-0.036194934672139696
140,-0.18623937666416168,0.03737466409802437,0.006935916841030121,-0.03551672342697096
141,-0.1843264400959015,0.03825855627655983,0.005892617627978325,-0.03482482307614037
142,-0.1823769360780716,0.038990236818790436,0.00487787090241909,-0.03412263165476488
143,-0.18039821088314056,0.03957425430417061,0.003893451765179634,-0.03341338258901746
144,-0.17839744687080383,0.04001539573073387,0.002940928563475609,-0.032700136573660915
145,-0.17638151347637177,0.04031866043806076,0.0020217709243297577,-0.03198577552283571
146,-0.17435704171657562,0.04048923775553703,0.0011371802538633347,-0.03127299836694041
147,-0.17233042418956757,0.04053248465061188,0.0002883113920688629,-0.030564318705031037
148,-0.1703077256679535,0.040453895926475525,-0.0005239155143499374,-0.029862064054428417
149,-0.1682947725057602,0.04025909677147865,-0.001298675313591957,-0.029168376580881734
150,-0.1662970781326294,0.039953798055648804,-0.002035323530435562,-0.028485215200145464
151,-0.16431990265846252,0.039543792605400085,-0.0027333535254001617,-0.027814358870377236
152,-0.16236814856529236,0.03903493285179138,-0.0033924058079719543,-0.02715741098646289
153,-0.16044649481773376,0.038433097302913666,-0.004012241959571838,-0.0265158047071423
154,-0.15855929255485535,0.0377441830933094,-0.004592761397361755,-0.025890809067242834
155,-0.15671057999134064,0.03697408735752106,-0.0051339659839868546,-0.025283535745029912
156,-0.15490415692329407,0.0361286923289299,-0.00563596747815609,-0.024694946346317047
157,-0.15314345061779022,0.035213835537433624,-0.0060990601778030396,-0.024125860068126007
158,-0.15143169462680817,0.03423529490828514,-0.00652359239757061,-0.02357696173925295
159,-0.14977173507213593,0.033198799937963486,-0.006909966468811035,-0.023048810066303584
160,-0.1481662541627884,0.03210998699069023,-0.0072587598115205765,-0.02254184585990953
161,-0.14661754667758942,0.03097439557313919,-0.007570603862404823,-0.022056400320377666
162,-0.14512765407562256,0.029797466471791267,-0.007846198976039886,-0.021592703294928652
163,-0.14369843900203705,0.02858450822532177,-0.008086379617452621,-0.021150891338746123
164,-0.14233140647411346,0.027340717613697052,-0.008291942998766899,-0.020731015629997167
165,-0.14102783799171448,0.026071133092045784,-0.008463898673653603,-0.02033304954657904
166,-0.13978879153728485,0.02478065714240074,-0.0086031723767519,-0.019956896028089106
167,-0.13861511647701263,0.023474032059311867,-0.008710825815796852,-0.019602394547622807
168,-0.13750730454921722,0.022155841812491417,-0.008787937462329865,-0.019269327697410066
169,-0.13646580278873444,0.020830493420362473,-0.008835656568408012,-0.01895742741646149
170,-0.13549067080020905,0.019502220675349236,-0.008855151012539864,-0.01866638082714379
171,-0.13458192348480225,0.01817508228123188,-0.008847594261169434,-0.018395835655194415
172,-0.13373927772045135,0.01685294695198536,-0.008814232423901558,-0.018145405183308764
173,-0.13296230137348175,0.01553950086236,-0.008756306022405624,-0.017914672841212592
174,-0.13225039839744568,0.014238238334655762,-0.008675085380673409,-0.017703196381339853
175,-0.13160276412963867,0.01295245997607708,-0.008571851998567581,-0.017510511661651393
176,-0.1310185045003891,0.011685277335345745,-0.008447885513305664,-0.017336136054923314
177,-0.1304965317249298,0.010439606383442879,-0.008304473012685776,-0.017179571479779058
178,-0.1300356090068817,0.009218168444931507,-0.008142918348312378,-0.017040307091258495
179,-0.12963443994522095,0.00802349392324686,-0.007964499294757843,-0.016917821681564922
180,-0.12929153442382812,0.006857925560325384,-0.00777045451104641,-0.01681158575521824
181,-0.12900535762310028,0.005723610054701567,-0.0075621046125888824,-0.01672106327150764
182,-0.1287742406129837,0.004622509703040123,-0.007340667769312859,-0.01664571328958342
183,-0.12859641015529633,0.0035564005374908447,-0.007107395678758621,-0.016584991270088875
184,-0.12847007811069489,0.0025268762838095427,-0.006863495334982872,-0.016538350244309934
185,-0.12839330732822418,0.0015353522030636668,-0.006610160693526268,-0.016505241782143888
186,-0.12836414575576782,0.000583066837862134,-0.006348568946123123,-0.01648511682521861
187,-0.12838059663772583,-0.00032890631700865924,-0.006079820916056633,-0.016477426413316676
188,-0.12844058871269226,-0.001199662801809609,-0.005805043503642082,-0.016481622217191093
189,-0.1285420060157776,-0.0020284613128751516,-0.0055253226310014725,-0.01649715709002422
190,-0.12868274748325348,-0.002814714564010501,-0.0052416883409023285,-0.016523485542830077
191,-0.12886063754558563,-0.003557989839464426,-0.004955168813467026,-0.01656006412777086
192,-0.12907353043556213,-0.00425799610093236,-0.004666708409786224,-0.016606351855095857
193,-0.12931926548480988,-0.0049145836383104324,-0.004377251490950584,-0.016661810496570464
194,-0.12959565222263336,-0.005527738947421312,-0.004087699577212334,-0.016725904960494063
195,-0.12990052998065948,-0.0060975742526352406,-0.0037989020347595215,-0.016798103660954466
196,-0.13023175299167633,-0.006624326109886169,-0.0035116802901029587,-0.016877878873181793
197,-0.1305871605873108,-0.007108346093446016,-0.003226799890398979,-0.016964707135218252
198,-0.13096468150615692,-0.007550095673650503,-0.0029449965804815292,-0.017058069640388234
199,-0.131362184882164,-0.007950138300657272,-0.002666950225830078,-0.017157452684248252
200,-2.770360231399536,0.4559820890426636,0.1501730978488922,-7.820550238868259
201,-2.746432304382324,0.4785569906234741,0.15049949288368225,-7.695710620406103
202,-2.72137188911438,0.5012104511260986,0.15102285146713257,-7.565815505062461
203,-2.695173501968384,0.5239673256874084,0.15171247720718384,-7.43100919581272
204,-2.6678311824798584,0.546847939491272,0.15253743529319763,-7.2914377964989185
205,-2.6393377780914307,0.5698679089546204,0.15346655249595642,-7.147250775880026
206,-2.6096858978271484,0.5930381417274475,0.15446823835372925,-6.998602503650304
207,-2.5788676738739014,0.6163646578788757,0.1555100977420807,-6.845653750083627
208,-2.546875238418579,0.639848530292511,0.1565590798854828,-6.688573146936883
209,-2.5137009620666504,0.6634857058525085,0.15758132934570312,-6.527538597701562
210,-2.479337453842163,0.687267005443573,0.1585419476032257,-6.362738623323508
211,-2.4437787532806396,0.7111777663230896,0.15940505266189575,-6.194373634624131
212,-2.4070188999176025,0.7351978421211243,0.16013368964195251,-6.022657117643282
213,-2.369053840637207,0.7593013048171997,0.16068992018699646,-5.847816715425737
214,-2.329880952835083,0.7834565043449402,0.16103467345237732,-5.670095188911503
215,-2.289499521255493,0.8076257109642029,0.16112801432609558,-5.489751239459987
216,-2.247911214828491,0.8317650556564331,0.16092908382415771,-5.307060174384049
217,-2.205120086669922,0.8558245301246643,0.16039639711380005,-5.122314393242404
218,-2.1611328125,0.8797476887702942,0.15948787331581116,-4.935823675869802
219,-2.1159591674804688,0.9034718871116638,0.15816134214401245,-4.747915249646567
220,-2.069612741470337,0.9269281029701233,0.1563745141029358,-4.558933617049204
221,-2.0221107006073,0.9500409364700317,0.1540856957435608,-4.3692401201381506
222,-1.9734742641448975,0.9727290272712708,0.15125399827957153,-4.17921222963753
223,-1.9237289428710938,0.9949049949645996,0.14783978462219238,-3.9892425352094545
224,-1.8729052543640137,1.016475796699524,0.14380526542663574,-3.79973742884635
225,-1.821038007736206,1.0373430252075195,0.13911503553390503,-3.611115472749826
226,-1.7681678533554077,1.057403564453125,0.1337367594242096,-3.4238054452041617
227,-1.714340329170227,1.0765498876571655,0.12764176726341248,-3.2382440665812084
228,-1.6596068143844604,1.0946706533432007,0.12080574780702591,-3.054873410616366
229,-1.6040241718292236,1.111652135848999,0.11320967227220535,-2.8741380166520774
230,-1.5476553440093994,1.127378225326538,0.10484028607606888,-2.6964817256668985
231,-1.49056875705719,1.141731858253479,0.09569121152162552,-2.522344262141828
232,-1.4328389167785645,1.1545964479446411,0.08576349169015884,-2.3521576094044816
233,-1.3745460510253906,1.1658563613891602,0.07506643980741501,-2.1863422118261844
234,-1.3157761096954346,1.1753990650177002,0.06361828744411469,-2.025303064816287
235,-1.2566202878952026,1.18311607837677,0.05144672095775604,-1.8694257493583017
236,-1.197175145149231,1.1889045238494873,0.038589149713516235,-1.7190724764159793
237,-1.137541651725769,1.1926684379577637,0.025093190371990204,-1.57457821280008
238,-1.077825665473938,1.1943209171295166,0.011016502976417542,-1.4362469711227903
239,-1.0181363821029663,1.1937849521636963,-0.0035734418779611588,-1.304348329797785
240,-0.9585866332054138,1.1909949779510498,-0.018599718809127808,-1.1791142653204096
241,-0.8992916941642761,1.1858984231948853,-0.03397659957408905,-1.0607363733277897
242,-0.8403688669204712,1.1784569025039673,-0.049610525369644165,-0.9493635450562785
243,-0.781936526298523,1.1686466932296753,-0.0654011145234108,-0.8451001583862271
244,-0.7241135239601135,1.1564604043960571,-0.08124234527349472,-0.7480048398362847
245,-0.6670181751251221,1.14190673828125,-0.09702412039041519,-0.6580898371601596
246,-0.6107676029205322,1.125011682510376,-0.11263366788625717,-0.5753210214650685
247,-0.5554766654968262,1.1058181524276733,-0.12795737385749817,-0.49961854212867207
248,-0.5012573599815369,1.0843857526779175,-0.1428825855255127,-0.4308581173489028
249,-0.44821783900260925,1.060790777206421,-0.1572992205619812,-0.3688729492241885
250,-0.3964615762233734,1.035125494003296,-0.17110219597816467,-0.3134562320516019
251,-0.3460867404937744,1.0074965953826904,-0.1841927468776703,-0.2643641842390341
252,-0.2971855103969574,0.9780244827270508,-0.1964806318283081,-0.22131957499320964
253,-0.24984343349933624,0.9468416571617126,-0.20788544416427612,-0.18401563889282258
254,-0.2041388899087906,0.9140909314155579,-0.21833816170692444,-0.15212032877570458
255,-0.1601427048444748,0.8799236416816711,-0.22778204083442688,-0.125280796003848
256,-0.11791782081127167,0.8444976806640625,-0.23617327213287354,-0.10312802518247267
257,-0.07751905173063278,0.8079754114151001,-0.24348151683807373,-0.08528152435534168
258,-0.038992948830127716,0.7705219984054565,-0.2496894896030426,-0.07135397680919456
259,-0.0023777943570166826,0.7323030829429626,-0.25479283928871155,-0.06095578501150472
260,0.03229636326432228,0.6934831738471985,-0.258799284696579,-0.053699410339935215
261,0.06500756740570068,0.6542240381240845,-0.2617276906967163,-0.04920344917284527
262,0.09574171900749207,0.6146829724311829,-0.2636069059371948,-0.04709638042764436
263,0.12449230253696442,0.5750117897987366,-0.2644745707511902,-0.047019941306921345
264,0.15126007795333862,0.5353554487228394,-0.26437556743621826,-0.048632086787234505
265,0.17605264484882355,0.4958513379096985,-0.263360857963562,-0.05160951905571517
266,0.19888406991958618,0.4566284418106079,-0.2614859342575073,-0.05564976511790022
267,0.21977441012859344,0.417807012796402,-0.2588095963001251,-0.06047281027446294
268,0.23874932527542114,0.37949809432029724,-0.25539276003837585,-0.06582229151937738
269,0.2558394968509674,0.34180355072021484,-0.2512970566749573,-0.07146627163781989
270,0.27108028531074524,0.3048158884048462,-0.24658435583114624,-0.07719762126546327
271,0.2845112383365631,0.2686185836791992,-0.2413153052330017,-0.08283403332572417
272,0.2961755394935608,0.23328624665737152,-0.2355489730834961,-0.08821771650505396
273,0.30611976981163025,0.19888491928577423,-0.22934216260910034,-0.09321479530668952
274,0.31439343094825745,0.1654725819826126,-0.22274890542030334,-0.09771446145967286
275,0.32104840874671936,0.13309955596923828,-0.21582016348838806,-0.10162791532282342
276,0.32613885402679443,0.10180901736021042,-0.2086036205291748,-0.10488713548849392
277,0.32972073554992676,0.07163748890161514,-0.2011435627937317,-0.1074435119483718
278,0.3318515121936798,0.04261535778641701,-0.19348084926605225,-0.10926637982693298
279,0.3325898349285126,0.014767412096261978,-0.1856529712677002,-0.11034148277379431
280,0.33199554681777954,-0.011886724270880222,-0.17769423127174377,-0.11066939572054983
281,0.33012890815734863,-0.037332095205783844,-0.1696358025074005,-0.11026393141717003
282,0.3270510137081146,-0.06155800446867943,-0.1615060567855835,-0.10915055379247958
283,0.3228231370449066,-0.08455760776996613,-0.15333068370819092,-0.10736481588324934
284,0.3175067603588104,-0.10632755607366562,-0.14513298869132996,-0.10495083912340072
285,0.31116336584091187,-0.12686766684055328,-0.1369341015815735,-0.10195984690003682
286,0.3038543462753296,-0.146180659532547,-0.12875327467918396,-0.0984487632871677
287,0.295640766620636,-0.16427186131477356,-0.12060802429914474,-0.09447888535802001
288,0.2865833044052124,-0.18114903569221497,-0.1125144436955452,-0.0901146357315414
289,0.27674219012260437,-0.1968221366405487,-0.1044873520731926,-0.0854224003611557
290,0.26617705821990967,-0.2113032042980194,-0.09654051065444946,-0.08046945469050519
291,0.2549467086791992,-0.2246062308549881,-0.0886867567896843,-0.07532298069916837
292,0.24310936033725739,-0.23674693703651428,-0.08093810826539993,-0.07004917538507759
293,0.23072221875190735,-0.24774284660816193,-0.07330601662397385,-0.0647124512276215
294,0.21784158051013947,-0.25761306285858154,-0.06580137461423874,-0.059374728135063726
295,0.20452266931533813,-0.2663782238960266,-0.05843453109264374,-0.05409481511792179
296,0.1908196359872818,-0.27406054735183716,-0.051215484738349915,-0.048927879414494786
297,0.1767854541540146,-0.28068363666534424,-0.044153884053230286,-0.04392500201537593
298,0.16247183084487915,-0.28627249598503113,-0.03725899010896683,-0.0391328156859076
299,0.14792916178703308,-0.29085344076156616,-0.030539769679307938,-0.034593222040482714
300,0.13320644199848175,-0.2944541871547699,-0.02400488778948784,-0.030343185095012926
301,0.1183512732386589,-0.2971035838127136,-0.017662592232227325,-0.026414596708835586
302,0.10340968519449234,-0.2988317012786865,-0.011520877480506897,-0.02283420927583403
303,0.08842619508504868,-0.2996698021888733,-0.0055872611701488495,-0.01962363300886954
304,0.0734436959028244,-0.2996501326560974,0.00013112463057041168,-0.016799390626322894
305,0.058503393083810806,-0.29880598187446594,0.005627591162919998,-0.014373026919603502
306,0.04364481195807457,-0.29717159271240234,0.010895922780036926,-0.012351267094264469
307,0.028905710205435753,-0.29478201270103455,0.015930522233247757,-0.010736219043770983
308,0.014322057366371155,-0.29167306423187256,0.020726291462779045,-0.009525613416765843
309,-7.200537220342085e-05,-0.2878812551498413,0.025278769433498383,-0.008713078468772706
310,-0.01424418669193983,-0.2834436297416687,0.029584143310785294,-0.008288442224303447
311,-0.028164073824882507,-0.27839773893356323,0.03363930061459541,-0.008238057914911764
312,-0.04180314764380455,-0.27278146147727966,0.03744182735681534,-0.008545147133669849
313,-0.05513479933142662,-0.26663297414779663,0.04098997265100479,-0.009190156135071818
314,-0.06813432276248932,-0.25999054312705994,0.04428281635046005,-0.010151120768582293
315,-0.08077894896268845,-0.25289252400398254,0.04732011258602142,-0.011404033719789835
316,-0.09304780513048172,-0.24537716805934906,0.050102416425943375,-0.012923212233035598
317,-0.10492192953824997,-0.23748251795768738,0.052630990743637085,-0.014681660140509898
318,-0.11638425290584564,-0.2292463481426239,0.054907847195863724,-0.01665142190183574
319,-0.12741954624652863,-0.22070598602294922,0.05693572014570236,-0.018803924226510782
320,-0.13801446557044983,-0.21189828217029572,0.05871801823377609,-0.021110302891007928
321,-0.14815744757652283,-0.20285946130752563,0.060258835554122925,-0.023541711851901743
322,-0.15783867239952087,-0.19362501800060272,0.061562925577163696,-0.0260696122835542
323,-0.16705016791820526,-0.18422968685626984,0.06263552606105804,-0.028666039615113336
324,-0.17578554153442383,-0.174707293510437,0.0634826123714447,-0.031303848228471695
325,-0.18404006958007812,-0.16509072482585907,0.06411053240299225,-0.033956929514129625
326,-0.19181066751480103,-0.15541177988052368,0.06452621519565582,-0.03660040693898541
327,-0.1990957111120224,-0.14570124447345734,0.06473690271377563,-0.039210803677388
328,-0.20589515566825867,-0.13598869740962982,0.06475035101175308,-0.04176618601648702
329,-0.2122102826833725,-0.12630251049995422,0.06457457691431046,-0.04424627957691434
330,-0.21804377436637878,-0.11666983366012573,0.06421786546707153,-0.046632561840667365
331,-0.22339960932731628,-0.10711651295423508,0.06368879973888397,-0.048908330124884734
332,-0.22828295826911926,-0.09766708314418793,0.06299617886543274,-0.05105874585234575
333,-0.2327001988887787,-0.0883447527885437,0.06214889511466026,-0.05307085697887804
334,-0.23665876686573029,-0.07917134463787079,0.061156027019023895,-0.05493360016270445
335,-0.24016712605953217,-0.07016734778881073,0.060026656836271286,-0.056637783040147924
336,-0.24323472380638123,-0.06135185435414314,0.05876995623111725,-0.05817604961443917
337,-0.24587185680866241,-0.05274258553981781,0.05739511549472809,-0.059542829232103175
338,-0.24808964133262634,-0.04435589909553528,0.05591124668717384,-0.0607342714400117
339,-0.2498999834060669,-0.03620678186416626,0.054327450692653656,-0.0617481687099485
340,-0.2513154149055481,-0.028308875858783722,0.05265270546078682,-0.06258386818149463
341,-0.2523491680622101,-0.02067449316382408,0.05089589208364487,-0.06324217466398298
342,-0.2530148923397064,-0.013314628973603249,0.049065761268138885,-0.06372524643034998
343,-0.2533268332481384,-0.006238998379558325,0.04717087373137474,-0.06403648527781311
