t,theta,theta_dot,torque,reward
821,-1.8070037364959717,0.7155770063400269,0.9644874334335327,-3.4439049125014205
822,-1.7697488069534302,0.7450976371765137,0.9745901226997375,-3.3174171837489412
823,-1.7309983968734741,0.7750076651573181,0.9836196899414062,-3.188495378563127
824,-1.6907358169555664,0.8052515983581543,0.9913822412490845,-3.0574020537725968
825,-1.6489475965499878,0.8357646465301514,0.9976727962493896,-2.924426040149123
826,-1.6056239604949951,0.8664724826812744,1.002277135848999,-2.789883018958322
827,-1.560759425163269,0.8972910046577454,1.0049717426300049,-2.6541157961503514
828,-1.5143531560897827,0.9281259775161743,1.0055263042449951,-2.5174942037235755
829,-1.46640944480896,0.9588727951049805,1.0037047863006592,-2.3804146203690317
830,-1.4169386625289917,0.9894161820411682,0.9992679357528687,-2.2432990425182884
831,-1.3659571409225464,1.0196300745010376,0.9919754266738892,-2.1065936866368355
832,-1.3134883642196655,1.049377202987671,0.9815893769264221,-1.9707670793398089
833,-1.2595628499984741,1.0785094499588013,0.9678778052330017,-1.8363076064216968
834,-1.2042194604873657,1.1068674325942993,0.9506183862686157,-1.7037205049882787
835,-1.1475054025650024,1.1342806816101074,0.929603099822998,-1.5735242576700628
836,-1.0894770622253418,1.1605682373046875,0.9046436548233032,-1.4462463892935504
837,-1.0302001237869263,1.1855385303497314,0.8755767345428467,-1.3224186894521606
838,-0.9697505831718445,1.2089909315109253,0.8422706723213196,-1.2025718309661801
839,-0.9082147479057312,1.2307162284851074,0.8046311736106873,-1.087229471920459
840,-0.8456897735595703,1.2504987716674805,0.76260906457901,-0.9769018349569067
841,-0.7822839021682739,1.2681182622909546,0.7162064909934998,-0.8720789152903506
842,-0.7181162238121033,1.2833527326583862,0.6654840707778931,-0.7732233533421222
843,-0.6533171534538269,1.2959816455841064,0.6105664372444153,-0.6807631720726428
844,-0.5880276560783386,1.3057900667190552,0.5516482591629028,-0.5950844832260814
845,-0.5223990082740784,1.3125730752944946,0.4889974296092987,-0.5165244171006167
846,-0.456591933965683,1.3161412477493286,0.4229564368724823,-0.4453644388293369
847,-0.3907756507396698,1.3163255453109741,0.3539416193962097,-0.3818242746453206
848,-0.3251265585422516,1.3129825592041016,0.28243815898895264,-0.32605668778895336
849,-0.25982654094696045,1.305999994277954,0.2089921236038208,-0.2781432696984221
850,-0.19506153464317322,1.2953001260757446,0.13419784605503082,-0.23809142860183552
851,-0.13101938366889954,1.2808432579040527,0.05868268758058548,-0.20583267664797744
852,-0.06788791716098785,1.2626291513442993,-0.016911696642637253,-0.1812223063144273
853,-0.005853095091879368,1.2406965494155884,-0.09194844961166382,-0.16404045202537237
854,0.05490300431847572,1.2151219844818115,-0.16581475734710693,-0.1539945461536827
855,0.1142038106918335,1.1860162019729614,-0.23793894052505493,-0.1507230946057419
856,0.1718798279762268,1.1535202264785767,-0.3078039586544037,-0.15380069156481735
857,0.2277698665857315,1.1178008317947388,-0.3749570846557617,-0.16274416934134206
858,0.28172212839126587,1.079045295715332,-0.4390150010585785,-0.17701972932704066
859,0.3335949778556824,1.0374568700790405,-0.4996645450592041,-0.19605090227333966
860,0.38325750827789307,0.993250846862793,-0.5566602349281311,-0.21922715271111043
861,0.43059009313583374,0.9466512203216553,-0.6098191738128662,-0.2459129312681022
862,0.4754844903945923,0.8978878855705261,-0.6590144634246826,-0.275456969112457
863,0.5178442597389221,0.8471949696540833,-0.7041681408882141,-0.30720160573388355
864,0.5575847029685974,0.7948094606399536,-0.7452434301376343,-0.3404919610144205
865,0.5946332216262817,0.7409703135490417,-0.7822383046150208,-0.37468479620289413
866,0.6289291381835938,0.6859179735183716,-0.8151792883872986,-0.4091568701523202
867,0.6604238152503967,0.6298940777778625,-0.8441159129142761,-0.44331270784038246
868,0.6890808343887329,0.5731407999992371,-0.8691164255142212,-0.4765916385946141
869,0.7148758769035339,0.5159005522727966,-0.8902644515037537,-0.508474039914579
870,0.7377966642379761,0.4584150016307831,-0.9076557755470276,-0.5384867037543245
871,0.7578428983688354,0.4009247422218323,-0.9213957190513611,-0.5662072743937059
872,0.7750262022018433,0.3436677157878876,-0.9315984845161438,-0.59126775832728
873,0.7893701791763306,0.2868782579898834,-0.9383843541145325,-0.6133570151218164
874,0.8009093999862671,0.23078548908233643,-0.9418796300888062,-0.6322223148804469
875,0.8096900582313538,0.17561200261116028,-0.9422147274017334,-0.6476699003657864
